Id,SalePrice
1461,121846.0
1462,158037.0
1463,188771.0
1464,197715.0
1465,188202.0
1466,170738.0
1467,173216.0
1468,166039.0
1469,173862.0
1470,130475.0
1471,193265.0
1472,96652.0
1473,95688.0
1474,150005.0
1475,117195.0
1476,361453.0
1477,261740.0
1478,288394.0
1479,269170.0
1480,491070.0
1481,318438.0
1482,206635.0
1483,163677.0
1484,165261.0
1485,182487.0
1486,193021.0
1487,325377.0
1488,229607.0
1489,203826.0
1490,241895.0
1491,187895.0
1492,85979.0
1493,187664.0
1494,279021.0
1495,280407.0
1496,248177.0
1497,178532.0
1498,169189.0
1499,161447.0
1500,156600.0
1501,177339.0
1502,145793.0
1503,287819.0
1504,246509.0
1505,226835.0
1506,182056.0
1507,244623.0
1508,189267.0
1509,159142.0
1510,147540.0
1511,149505.0
1512,170029.0
1513,143747.0
1514,152074.0
1515,191179.0
1516,147480.0
1517,161062.0
1518,132286.0
1519,224262.0
1520,135279.0
1521,140087.0
1522,168571.0
1523,122714.0
1524,123522.0
1525,125843.0
1526,107684.0
1527,95755.0
1528,136304.0
1529,156087.0
1530,171234.0
1531,100102.0
1532,92979.0
1533,144333.0
1534,118281.0
1535,151064.0
1536,103611.0
1537,59396.0
1538,163224.0
1539,200159.0
1540,88043.0
1541,144487.0
1542,143807.0
1543,222045.0
1544,71467.0
1545,104794.0
1546,131971.0
1547,139312.0
1548,137787.0
1549,123296.0
1550,143723.0
1551,113875.0
1552,138852.0
1553,158720.0
1554,119121.0
1555,161594.0
1556,81867.0
1557,99234.0
1558,98626.0
1559,76764.0
1560,123086.0
1561,123650.0
1562,125807.0
1563,122971.0
1564,155131.0
1565,146252.0
1566,226969.0
1567,67537.0
1568,220835.0
1569,133121.0
1570,139577.0
1571,118222.0
1572,148576.0
1573,244833.0
1574,109741.0
1575,228995.0
1576,236806.0
1577,192145.0
1578,147110.0
1579,144229.0
1580,193045.0
1581,153338.0
1582,130837.0
1583,306316.0
1584,225483.0
1585,139087.0
1586,67600.0
1587,101507.0
1588,156200.0
1589,98030.0
1590,134750.0
1591,95845.0
1592,125571.0
1593,130162.0
1594,127195.0
1595,109221.0
1596,234167.0
1597,193202.0
1598,205315.0
1599,160714.0
1600,163937.0
1601,63503.0
1602,105376.0
1603,90548.0
1604,268885.0
1605,232165.0
1606,166246.0
1607,159625.0
1608,214940.0
1609,186228.0
1610,148401.0
1611,132389.0
1612,164021.0
1613,164360.0
1614,124868.0
1615,91351.0
1616,75865.0
1617,93772.0
1618,129116.0
1619,144685.0
1620,160385.0
1621,136306.0
1622,136480.0
1623,268783.0
1624,205954.0
1625,120608.0
1626,147330.0
1627,194404.0
1628,283092.0
1629,180876.0
1630,363856.0
1631,216120.0
1632,230765.0
1633,170726.0
1634,184514.0
1635,178569.0
1636,156232.0
1637,194582.0
1638,181776.0
1639,182315.0
1640,250733.0
1641,171205.0
1642,236172.0
1643,223903.0
1644,237547.0
1645,192465.0
1646,162353.0
1647,150005.0
1648,132091.0
1649,141851.0
1650,110926.0
1651,120141.0
1652,95916.0
1653,99032.0
1654,143010.0
1655,140515.0
1656,142488.0
1657,147553.0
1658,140673.0
1659,126186.0
1660,158829.0
1661,478450.0
1662,435118.0
1663,390474.0
1664,509854.0
1665,314552.0
1666,333670.0
1667,389449.0
1668,338903.0
1669,304394.0
1670,343660.0
1671,255060.0
1672,441709.0
1673,307337.0
