Id,SalePrice
1461,121266.0
1462,155391.0
1463,186443.0
1464,194614.0
1465,190418.0
1466,172379.0
1467,171738.0
1468,162601.0
1469,181997.0
1470,125373.0
1471,188291.0
1472,96919.0
1473,95417.0
1474,147216.0
1475,116645.0
1476,360370.0
1477,248449.0
1478,291372.0
1479,285713.0
1480,531502.4
1481,319725.0
1482,208567.0
1483,175942.0
1484,165933.0
1485,184451.0
1486,191960.0
1487,326811.0
1488,231294.0
1489,197632.0
1490,236249.0
1491,193975.0
1492,91690.0
1493,187512.0
1494,280134.0
1495,288351.0
1496,240110.0
1497,181155.0
1498,168315.0
1499,163528.0
1500,157496.0
1501,175164.0
1502,149224.0
1503,288576.0
1504,239141.0
1505,224773.0
1506,185586.0
1507,244162.0
1508,197005.0
1509,160430.0
1510,148310.0
1511,149696.0
1512,172142.0
1513,147260.0
1514,154621.0
1515,187273.0
1516,151876.0
1517,165190.0
1518,134155.0
1519,218284.0
1520,132878.0
1521,136559.0
1522,171214.0
1523,116292.0
1524,123171.0
1525,122925.0
1526,114303.0
1527,102857.0
1528,134335.0
1529,151851.0
1530,173971.0
1531,107858.0
1532,97371.0
1533,145912.0
1534,119419.0
1535,151208.0
1536,107794.0
1537,62101.0
1538,158258.0
1539,194131.0
1540,94383.0
1541,142283.0
1542,141229.0
1543,201625.0
1544,77819.0
1545,109436.0
1546,130729.0
1547,135069.0
1548,135735.0
1549,118119.0
1550,139519.0
1551,111329.0
1552,141000.0
1553,150485.0
1554,118025.0
1555,165685.0
1556,84389.0
1557,102245.0
1558,99630.0
1559,79909.0
1560,129146.0
1561,130003.0
1562,128362.0
1563,122246.0
1564,155960.0
1565,150749.0
1566,229624.0
1567,74449.0
1568,228300.0
1569,134273.0
1570,137619.0
1571,119244.0
1572,145715.0
1573,243987.0
1574,118216.0
1575,228767.0
1576,233651.0
1577,190629.0
1578,148020.0
1579,143845.0
1580,194378.0
1581,151930.0
1582,127359.0
1583,298372.0
1584,223673.0
1585,138262.0
1586,69015.0
1587,103337.0
1588,152458.0
1589,97887.0
1590,131604.0
1591,97393.0
1592,119712.0
1593,128712.0
1594,129209.0
1595,111860.0
1596,221025.0
1597,190468.0
1598,208964.0
1599,166588.0
1600,166438.0
1601,66738.0
1602,109282.0
1603,86250.0
1604,269022.0
1605,235178.0
1606,164972.0
1607,165300.0
1608,218637.0
1609,183187.0
1610,150253.0
1611,135585.0
1612,167854.0
1613,164538.0
1614,123834.0
1615,91973.0
1616,78993.0
1617,92596.0
1618,125737.0
1619,141619.0
1620,158711.0
1621,136538.0
1622,138592.0
1623,263338.0
1624,212006.0
1625,119534.0
1626,157898.0
1627,190704.0
1628,283381.0
1629,180883.0
1630,347710.0
1631,220661.0
1632,237614.0
1633,172205.0
1634,183840.0
1635,177392.0
1636,154789.0
1637,195210.0
1638,184300.0
1639,184103.0
1640,246568.0
1641,176682.0
1642,239444.0
1643,220871.0
1644,233479.0
1645,193401.0
1646,159899.0
1647,156361.0
1648,132548.0
1649,140399.0
1650,114615.0
1651,120645.0
1652,97583.0
1653,99960.0
1654,145311.0
1655,140599.0
1656,143061.0
1657,148714.0
1658,145556.0
1659,124970.0
1660,155896.0
1661,510625.50000000006
1662,398522.0
1663,375768.0
1664,553081.1000000001
1665,308462.0
1666,325979.0
1667,389693.0
1668,336866.0
1669,306828.0
1670,343499.0
1671,252680.0
1672,427113.0
1673,297809.0
1674,240836.0
1675,189589.0
1676,190811.0
1677,217755.0
1678,516588.60000000003
1679,403869.0
1680,326807.0
1681,252953.0
1682,312471.0
1683,181648.0
1684,172662.0
1685,171623.0
1686,171436.0
1687,169664.0
1688,188665.0
1689,198082.0
1690,195065.0
1691,186499.0
1692,269232.0
1693,170380.0
1694,185193.0
1695,165931.0
1696,273184.0
1697,171975.0
1698,353877.0
1699,304279.0
1700,250114.0
1701,265654.0
1702,244244.0
1703,245567.0
1704,266653.0
1705,236256.0
1706,429610.0
1707,209662.0
1708,203670.0
1709,265487.0
1710,217966.0
1711,273234.0
1712,253602.0
1713,271792.0
1714,218269.0
1715,207776.0
1716,180828.0
1717,172470.0
1718,138012.0
1719,206227.0
1720,235585.0
1721,163900.0
1722,129917.0
1723,157611.0
1724,208256.0
1725,240434.0
1726,184306.0
1727,155933.0
1728,181471.0
1729,169501.0
1730,154973.0
1731,122362.0
1732,129425.0
1733,115677.0
1734,126759.0
1735,127595.0
1736,114882.0
1737,304173.0
1738,238318.0
1739,252458.0
1740,212589.0
1741,188015.0
1742,175447.0
1743,176055.0
1744,319470.0
1745,213441.0
1746,181882.0
1747,213042.0
1748,222440.0
1749,151942.0
1750,129154.0
1751,239428.0
1752,119782.0
1753,149129.0
1754,193376.0
1755,168630.0
1756,128530.0
1757,122295.0
1758,146265.0
1759,162572.0
1760,163459.0
1761,141734.0
1762,184143.0
1763,176112.0
1764,118962.0
1765,163760.0
1766,180757.0
1767,215990.0
1768,141963.0
1769,175893.0
1770,151403.0
1771,124459.0
1772,131543.0
1773,132901.0
1774,137356.0
1775,140637.0
1776,125367.0
1777,114985.0
1778,140707.0
1779,117006.0
1780,181157.0
1781,127642.0
1782,90527.0
1783,142457.0
1784,106319.0
1785,120900.0
1786,145218.0
1787,159782.0
1788,60208.0
1789,98594.0
1790,82770.0
1791,172871.0
1792,155855.0
1793,131741.0
1794,149629.0
1795,135358.0
1796,124838.0
1797,109977.0
1798,123671.0
1799,112716.0
1800,130335.0
1801,133353.0
1802,134093.0
1803,147504.0
1804,140120.0
1805,134526.0
1806,121062.0
1807,130497.0
1808,122858.0
1809,124358.0
1810,146504.0
1811,92567.0
1812,98025.0
1813,124023.0
1814,98439.0
1815,41053.32
1816,102659.0
1817,110505.0
1818,153498.0
1819,128163.0
1820,65573.0
1821,114039.0
1822,150876.0
1823,38784.13
1824,129994.0
1825,134866.0
1826,105893.0
1827,103428.0
1828,136755.0
1829,111512.0
1830,144474.0
1831,147455.0
1832,79381.0
1833,136719.0
1834,119040.0
1835,127459.0
1836,120949.0
1837,87405.0
1838,127715.0
1839,91367.0
1840,154830.0
1841,141858.0
1842,88988.0
1843,129228.0
1844,138845.0
1845,140490.0
1846,156230.0
1847,162597.0
1848,42500.15
1849,110990.0
1850,118856.0
1851,152846.0
1852,126297.0
1853,134077.0
1854,168873.0
1855,146986.0
1856,217648.0
1857,148874.0
1858,135939.0
1859,120775.0
1860,149186.0
1861,120646.0
1862,308490.0
1863,292480.0
1864,292533.0
1865,337786.0
1866,334821.0
1867,224477.0
1868,296339.0
1869,202765.0
1870,226314.0
1871,258888.0
1872,171911.0
1873,236090.0
1874,142519.0
1875,200876.0
1876,198534.0
1877,208262.0
1878,209936.0
1879,131175.0
1880,133269.0
1881,240323.0
1882,249839.0
1883,188425.0
1884,207408.0
1885,248686.0
1886,294029.0
1887,204570.0
1888,260848.0
1889,163621.0
1890,120758.0
1891,133228.0
1892,103034.0
1893,134228.0
1894,125821.0
1895,137054.0
1896,127014.0
1897,116612.0
1898,115457.0
1899,158644.0
1900,148319.0
1901,175286.0
1902,146556.0
1903,213124.0
1904,143907.0
1905,190348.0
1906,167660.0
1907,195817.0
1908,110045.0
1909,133052.0
1910,119829.0
1911,218972.0
1912,307259.0
1913,137260.0
1914,66380.0
1915,330796.0
1916,64743.0
1917,249036.0
1918,140318.0
1919,166819.0
1920,151766.0
1921,408568.0
1922,323318.0
1923,216321.0
1924,226687.0
1925,197682.0
1926,388770.0
1927,132041.0
1928,156610.0
1929,124431.0
1930,126316.0
1931,139328.0
1932,140162.0
1933,179026.0
1934,179067.0
1935,170661.0
1936,191779.0
1937,184670.0
1938,172585.0
1939,235825.0
1940,188002.0
1941,171432.0
1942,183217.0
1943,213123.0
1944,380757.0
1945,407791.0
1946,143908.0
1947,318787.0
1948,176046.0
1949,251872.0
1950,183595.0
1951,242769.0
1952,198678.0
1953,170191.0
1954,185332.0
1955,136128.0
1956,308404.0
1957,154671.0
1958,303840.0
1959,140660.0
1960,114307.0
1961,124119.0
1962,97501.0
1963,105281.0
1964,109191.0
1965,142825.0
1966,141709.0
1967,289434.0
1968,416023.0
1969,398190.0
1970,427916.0
1971,505070.50000000006
1972,369748.0
1973,264007.0
1974,325227.0
1975,553175.7000000001
1976,268643.0
1977,346909.0
1978,355628.0
1979,320236.0
1980,202636.0
1981,335028.0
1982,219874.0
1983,205311.0
1984,165711.0
1985,224114.0
1986,211631.0
1987,183158.0
1988,175640.0
1989,191826.0
1990,212943.0
1991,230609.0
1992,209570.0
1993,168906.0
1994,233436.0
1995,182869.0
1996,249296.0
1997,316688.0
1998,318014.0
1999,271283.0
2000,316221.0
2001,276517.0
2002,244583.0
2003,254081.0
2004,274540.0
2005,220991.0
2006,224511.0
2007,241172.0
2008,217997.0
2009,196978.0
2010,190210.0
2011,144980.0
2012,178312.0
2013,182430.0
2014,181715.0
2015,205857.0
2016,191276.0
2017,195731.0
2018,126553.0
2019,134521.0
2020,106438.0
2021,104493.0
2022,179719.0
2023,151383.0
2024,261041.0
2025,344090.0
2026,176838.0
2027,157735.0
2028,151920.0
2029,171260.0
2030,269078.0
2031,231244.0
2032,250516.0
2033,260251.0
2034,174129.0
2035,216261.0
2036,198564.0
2037,206272.0
2038,292664.0
2039,223606.0
2040,286693.0
2041,283978.0
2042,205671.0
2043,172904.0
2044,164622.0
2045,205350.0
2046,145877.0
2047,145225.0
2048,137778.0
2049,139380.0
2050,175991.0
2051,104225.0
2052,126150.0
2053,148970.0
2054,90327.0
2055,154782.0
2056,139848.0
2057,117330.0
2058,220380.0
2059,134769.0
2060,170055.0
2061,171355.0
2062,132514.0
2063,119486.0
2064,142024.0
2065,119787.0
2066,162148.0
2067,115485.0
2068,143195.0
2069,83303.0
2070,114716.0
2071,94951.0
2072,129856.0
2073,136088.0
2074,185490.0
2075,148110.0
2076,118847.0
2077,153307.0
2078,126873.0
2079,132919.0
2080,121877.0
2081,126849.0
2082,123438.0
2083,148201.0
2084,111903.0
2085,122831.0
2086,110644.0
2087,124127.0
2088,93946.0
2089,80557.0
2090,123492.0
2091,118799.0
2092,124423.0
2093,111107.0
2094,113224.0
2095,142962.0
2096,79128.0
2097,99220.0
2098,148223.0
2099,43809.15
2100,82165.0
2101,116463.0
2102,124592.0
2103,108177.0
2104,133652.0
2105,126210.0
2106,66091.0
2107,201608.0
2108,112948.0
2109,111846.0
2110,130163.0
2111,138712.0
2112,141327.0
2113,121060.0
2114,118354.0
2115,158727.0
2116,115146.0
2117,145979.0
2118,123389.0
2119,110923.0
2120,113609.0
2121,88406.0
2122,115514.0
2123,86235.0
2124,161197.0
2125,123973.0
2126,150308.0
2127,155572.0
2128,122184.0
2129,91252.0
2130,136881.0
2131,144518.0
2132,113242.0
2133,123189.0
2134,122385.0
2135,92643.0
2136,75952.0
2137,110385.0
2138,132870.0
2139,150688.0
2140,136588.0
2141,151050.0
2142,130002.0
2143,151593.0
2144,120237.0
2145,138923.0
2146,164869.0
2147,141734.0
2148,132659.0
2149,144581.0
2150,234047.0
2151,115734.0
2152,175509.0
2153,155106.0
2154,106016.0
2155,138896.0
2156,256760.0
2157,230217.0
2158,239035.0
2159,202487.0
2160,176318.0
2161,235275.0
2162,393030.0
2163,359177.0
2164,248751.0
2165,200140.0
2166,151107.0
2167,220071.0
2168,200253.0
2169,198533.0
2170,216642.0
2171,153769.0
2172,133717.0
2173,168595.0
2174,226121.0
2175,298279.0
2176,324186.0
2177,242343.0
2178,211111.0
2179,138780.0
2180,212486.0
2181,194487.0
2182,216655.0
2183,191296.0
2184,122217.0
2185,130530.0
2186,143964.0
2187,152007.0
2188,157927.0
2189,249404.0
2190,80062.0
2191,82943.0
2192,92398.0
2193,110795.0
2194,104787.0
2195,108571.0
2196,102799.0
2197,120638.0
2198,159412.0
2199,182401.0
2200,145267.0
2201,142457.0
2202,218729.0
2203,140783.0
2204,180075.0
2205,118922.0
2206,135693.0
2207,215253.0
2208,262832.0
2209,235707.0
2210,121043.0
2211,114543.0
2212,118613.0
2213,105035.0
2214,130973.0
2215,100534.0
2216,148063.0
2217,66004.0
2218,82103.0
2219,77327.0
2220,78723.0
2221,333736.0
2222,281450.0
2223,280786.0
2224,211448.0
2225,120704.0
2226,185618.0
2227,195760.0
2228,267897.0
2229,243513.0
2230,152974.0
2231,216563.0
2232,179943.0
2233,175948.0
2234,242048.0
2235,221176.0
2236,253895.0
2237,307352.0
2238,195516.0
2239,112226.0
2240,159670.0
2241,153118.0
2242,124666.0
2243,126482.0
2244,104380.0
2245,101982.0
2246,139815.0
2247,111926.0
2248,124014.0
2249,121255.0
2250,132936.0
2251,113032.0
2252,169842.0
2253,152556.0
2254,177664.0
2255,183946.0
2256,178673.0
2257,210229.0
2258,163332.0
2259,175667.0
2260,147116.0
2261,194539.0
2262,210930.0
2263,384551.0
2264,526705.3
2265,162871.0
2266,305661.0
2267,359066.0
2268,418066.0
2269,152517.0
2270,199049.0
2271,214477.0
2272,198693.0
2273,164641.0
2274,182373.0
2275,160376.0
2276,192531.0
2277,182948.0
2278,146767.0
2279,130196.0
2280,114720.0
2281,169138.0
2282,188668.0
2283,105861.0
2284,112305.0
2285,141666.0
2286,124377.0
2287,368070.0
2288,274979.0
2289,372969.0
2290,500512.10000000003
2291,331170.0
2292,446457.0
2293,518929.4
2294,410065.0
2295,516928.50000000006
2296,271356.0
2297,343773.0
2298,339607.0
2299,357434.0
2300,339836.0
2301,308331.0
2302,243119.0
2303,238793.0
2304,238837.0
2305,185392.0
2306,181364.0
2307,192099.0
2308,224614.0
2309,282886.0
2310,214279.0
2311,198084.0
2312,174283.0
2313,173504.0
2314,172122.0
2315,176593.0
2316,198908.0
2317,184895.0
2318,179465.0
2319,183840.0
2320,187961.0
2321,241672.0
2322,176421.0
2323,190244.0
2324,179207.0
2325,210035.0
2326,172879.0
2327,206064.0
2328,227767.0
2329,188528.0
2330,179768.0
2331,343941.0
2332,398406.0
2333,320483.0
2334,262913.0
2335,282013.0
2336,309650.0
2337,200325.0
2338,270361.0
2339,227469.0
2340,391929.0
2341,212071.0
2342,233460.0
2343,224403.0
2344,228276.0
2345,229198.0
2346,215816.0
2347,200310.0
