Id,SalePrice
1461,120314.0
1462,160929.0
1463,185169.0
1464,196070.0
1465,191656.0
1466,171443.0
1467,178383.0
1468,167061.0
1469,175841.0
1470,131751.0
1471,194450.0
1472,97409.0
1473,95930.0
1474,149231.0
1475,116127.0
1476,353330.0
1477,249420.0
1478,296433.0
1479,272773.0
1480,503418.0
1481,312588.0
1482,206043.0
1483,165574.0
1484,167377.0
1485,180808.0
1486,194743.0
1487,312422.0
1488,229823.0
1489,198239.0
1490,244857.0
1491,191898.0
1492,84932.0
1493,184030.0
1494,279513.0
1495,278226.0
1496,250136.0
1497,180968.0
1498,170854.0
1499,162395.0
1500,157123.0
1501,185221.0
1502,146968.0
1503,283781.0
1504,248416.0
1505,228934.0
1506,184007.0
1507,248208.0
1508,194322.0
1509,163798.0
1510,148854.0
1511,151202.0
1512,173642.0
1513,143268.0
1514,159286.0
1515,194148.0
1516,147796.0
1517,165661.0
1518,131953.0
1519,217361.0
1520,135458.0
1521,138296.0
1522,166368.0
1523,122279.0
1524,123144.0
1525,125023.0
1526,109622.0
1527,93659.0
1528,136760.0
1529,153469.0
1530,169836.0
1531,106309.0
1532,90269.0
1533,146759.0
1534,120427.0
1535,152289.0
1536,103984.0
1537,58129.0
1538,161632.0
1539,198098.0
1540,87752.0
1541,140886.0
1542,144169.0
1543,211680.0
1544,74741.0
1545,107064.0
1546,129016.0
1547,143622.0
1548,139723.0
1549,121820.0
1550,145180.0
1551,112255.0
1552,138718.0
1553,153818.0
1554,117197.0
1555,159622.0
1556,80110.0
1557,100904.0
1558,99510.0
1559,76175.0
1560,128599.0
1561,128396.0
1562,127776.0
1563,121399.0
1564,156471.0
1565,145997.0
1566,220401.0
1567,67657.0
1568,218991.0
1569,134420.0
1570,140387.0
1571,117783.0
1572,147138.0
1573,239434.0
1574,113132.0
1575,219586.0
1576,234877.0
1577,187197.0
1578,151024.0
1579,143024.0
1580,190756.0
1581,156243.0
1582,130899.0
1583,314952.0
1584,220825.0
1585,141365.0
1586,70221.0
1587,100841.0
1588,153836.0
1589,91171.0
1590,135849.0
1591,97267.0
1592,125560.0
